PARENT_ID,STUDENT_ID
116634,116633
116636,116635
116649,116648
116651,116650
117245,117244
117247,117246
117249,117248
117251,117250
117253,117252
117255,117254
117257,117256
117259,117258
117261,117260
117263,117262
117265,117264
117267,117266
117269,117268
117271,117270
117273,117272
117275,117274
117277,117276
117279,117278
117281,117280
117283,117282
117285,117284
117287,117286
117289,117288
117291,117290
117293,117292
117303,117302
117305,117304
117307,117306
116653,116652
116689,116688
116691,116690
116693,116692
116695,116694
116697,116696
116699,116698
116701,116700
116703,116702
116705,116704
116707,116706
116709,116708
116711,116710
116713,116712
116715,116714
116717,116716
116719,116718
116721,116720
116723,116722
116725,116724
116727,116726
116729,116728
116731,116730
116733,116732
116735,116734
116737,116736
116739,116738
116741,116740
116743,116742
116745,116744
116747,116746
116749,116748
116751,116750
116753,116752
116755,116754
116757,116756
116759,116758
116761,116760
116763,116762
116765,116764
116767,116766
116769,116768
116771,116770
116773,116772
116775,116774
116777,116776
116779,116778
116781,116780
116783,116782
116785,116784
116787,116786
116789,116788
116791,116790
116793,116792
116795,116794
116797,116796
116799,116798
116801,116800
116803,116802
116805,116804
116807,116806
116809,116808
116811,116810
116813,116812
116815,116814
116817,116816
116819,116818
116821,116820
116823,116822
116825,116824
116827,116826
116829,116828
116831,116830
116833,116832
116835,116834
116837,116836
116839,116838
116841,116840
116843,116842
116845,116844
116847,116846
116849,116848
116851,116850
116853,116852
116855,116854
116857,116856
116859,116858
116861,116860
116863,116862
116865,116864
116867,116866
116869,116868
116871,116870
116873,116872
116875,116874
116877,116876
116879,116878
116881,116880
116883,116882
116885,116884
116887,116886
116889,116888
116891,116890
116893,116892
116895,116894
116897,116896
116899,116898
116901,116900
116903,116902
116905,116904
116907,116906
116909,116908
116911,116910
116913,116912
116915,116914
116917,116916
116919,116918
116921,116920
116923,116922
116925,116924
116927,116926
116929,116928
116931,116930
116933,116932
116935,116934
116937,116936
116939,116938
116941,116940
116943,116942
116945,116944
116947,116946
116949,116948
116951,116950
116953,116952
116955,116954
116957,116956
116959,116958
116961,116960
116963,116962
116965,116964
116967,116966
116969,116968
116971,116970
116973,116972
116975,116974
116977,116976
116979,116978
116981,116980
116983,116982
116985,116984
116987,116986
116989,116988
116991,116990
116993,116992
116995,116994
116997,116996
116999,116998
117001,117000
117003,117002
117005,117004
117007,117006
117009,117008
117011,117010
117013,117012
117015,117014
117017,117016
117019,117018
117021,117020
117023,117022
117025,117024
117027,117026
117029,117028
117031,117030
117033,117032
117035,117034
117037,117036
117039,117038
117041,117040
117043,117042
117045,117044
117047,117046
117049,117048
117051,117050
117053,117052
117055,117054
117057,117056
117059,117058
117061,117060
117063,117062
117065,117064
117067,117066
117069,117068
117071,117070
117073,117072
117075,117074
117077,117076
117079,117078
117081,117080
117083,117082
117085,117084
117087,117086
117089,117088
117091,117090
117093,117092
117095,117094
117097,117096
117099,117098
117101,117100
117103,117102
117105,117104
117107,117106
117109,117108
117111,117110
117113,117112
117115,117114
117117,117116
117119,117118
117121,117120
117123,117122
117125,117124
117127,117126
117129,117128
117131,117130
117133,117132
117135,117134
117137,117136
117139,117138
117141,117140
117143,117142
117145,117144
117147,117146
117149,117148
117151,117150
117153,117152
117155,117154
117157,117156
117159,117158
117161,117160
117163,117162
117165,117164
117167,117166
117169,117168
117171,117170
117173,117172
117175,117174
117177,117176
117179,117178
117181,117180
117183,117182
117185,117184
117187,117186
117189,117188
117191,117190
117193,117192
117195,117194
117197,117196
117199,117198
117201,117200
117203,117202
117205,117204
117207,117206
117209,117208
117211,117210
117213,117212
117215,117214
117217,117216
117219,117218
117221,117220
117223,117222
117225,117224
117227,117226
117229,117228
117231,117230
117233,117232
117235,117234
117237,117236
117239,117238
117241,117240
117243,117242
117295,117294
119661,119660
119663,119662
119665,119664
119667,119666
119669,119668
119671,119670
119673,119672
119675,119674
119677,119676
119679,119678
119681,119680
119683,119682
119685,119684
119687,119686
119689,119688
119691,119690
119693,119692
119695,119694
119697,119696
119699,119698
119701,119700
119703,119702
119705,119704
119707,119706
119709,119708
119711,119710
119713,119712
119715,119714
119717,119716
119719,119718
119721,119720
119723,119722
119725,119724
119727,119726
119729,119728
119731,119730
119733,119732
119735,119734
119737,119736
119739,119738
119741,119740
119743,119742
119745,119744
119747,119746
119749,119748
119751,119750
119753,119752
119755,119754
119757,119756
119759,119758
119761,119760
119763,119762
119765,119764
119767,119766
119769,119768
119771,119770
119773,119772
119775,119774
119777,119776
119779,119778
119781,119780
119783,119782
119785,119784
119787,119786
119789,119788
119791,119790
119793,119792
119795,119794
119797,119796
119799,119798
119801,119800
119803,119802
119805,119804
119807,119806
119809,119808
119811,119810
119813,119812
119815,119814
119817,119816
119819,119818
119821,119820
119823,119822
119825,119824
119827,119826
119829,119828
119831,119830
119833,119832
119835,119834
119837,119836
119839,119838
119841,119840
119843,119842
119845,119844
119847,119846
119849,119848
119851,119850
119853,119852
119855,119854
119857,119856
119859,119858
119861,119860
119863,119862
119865,119864
119867,119866
119869,119868
119871,119870
119873,119872
119875,119874
119877,119876
119879,119878
119881,119880
119883,119882
119885,119884
119887,119886
119889,119888
119891,119890
119893,119892
119895,119894
119897,119896
119899,119898
119901,119900
119903,119902
119905,119904
119907,119906
119909,119908
119911,119910
119913,119912
119915,119914
117297,117296
117299,117298
117301,117300
117313,117312
117487,117486
117489,117488
117493,117492
119449,119448
119451,119450
119453,119452
119455,119454
119457,119456
119459,119458
119461,119460
119463,119462
119465,119464
119467,119466
119469,119468
119471,119470
119473,119472
119475,119474
119477,119476
119479,119478
119481,119480
119483,119482
119485,119484
119487,119486
119489,119488
119491,119490
119493,119492
119495,119494
119497,119496
119499,119498
119501,119500
119503,119502
119505,119504
119507,119506
119509,119508
119511,119510
119513,119512
119515,119514
119517,119516
119519,119518
119521,119520
119523,119522
119525,119524
119527,119526
119529,119528
119531,119530
119533,119532
119535,119534
119537,119536
119539,119538
119541,119540
119543,119542
119545,119544
119547,119546
119549,119548
119551,119550
119553,119552
119555,119554
119557,119556
119559,119558
119561,119560
119563,119562
119565,119564
119567,119566
119569,119568
119571,119570
119573,119572
119575,119574
119577,119576
119579,119578
119581,119580
119583,119582
119585,119584
119587,119586
119589,119588
119591,119590
119593,119592
119595,119594
119597,119596
121128,121127
121132,121131
121157,121156
117309,117308
117311,117310
117315,117314
117491,117490
117495,117494
117561,117560
117563,117562
117565,117564
117567,117566
117569,117568
117571,117570
117573,117572
117575,117574
117577,117576
117579,117578
117581,117580
117583,117582
117585,117584
117587,117586
117589,117588
117591,117590
117593,117592
117595,117594
117597,117596
117599,117598
117601,117600
117603,117602
117605,117604
117607,117606
117609,117608
117611,117610
117613,117612
117615,117614
117617,117616
117619,117618
117621,117620
117623,117622
117625,117624
117627,117626
117629,117628
117631,117630
117633,117632
117635,117634
117637,117636
117639,117638
117641,117640
117643,117642
117645,117644
117647,117646
117649,117648
117651,117650
117653,117652
117655,117654
117657,117656
117659,117658
117661,117660
117663,117662
117665,117664
117667,117666
117669,117668
117671,117670
117673,117672
117675,117674
117677,117676
117679,117678
117681,117680
117683,117682
117685,117684
117687,117686
117689,117688
117691,117690
117693,117692
117695,117694
117697,117696
117699,117698
117701,117700
117703,117702
117705,117704
117707,117706
117709,117708
117711,117710
117713,117712
117715,117714
117717,117716
117719,117718
117721,117720
117723,117722
117725,117724
117727,117726
117729,117728
117731,117730
117733,117732
117735,117734
117737,117736
117739,117738
117741,117740
117743,117742
117745,117744
117747,117746
117749,117748
117751,117750
117753,117752
117755,117754
117757,117756
117759,117758
117761,117760
117763,117762
117765,117764
117767,117766
117769,117768
117771,117770
117773,117772
117775,117774
117777,117776
117779,117778
117781,117780
117783,117782
117785,117784
117787,117786
117789,117788
117791,117790
117793,117792
117795,117794
117797,117796
117799,117798
117801,117800
117803,117802
117805,117804
117807,117806
117809,117808
117811,117810
117813,117812
117815,117814
117817,117816
117819,117818
117821,117820
117823,117822
117825,117824
117827,117826
117829,117828
117831,117830
117833,117832
117835,117834
117837,117836
117839,117838
117841,117840
117843,117842
117845,117844
117847,117846
117849,117848
117851,117850
117853,117852
117855,117854
117857,117856
117859,117858
117861,117860
117863,117862
117865,117864
117867,117866
117869,117868
117871,117870
117873,117872
117875,117874
117877,117876
117879,117878
117881,117880
117883,117882
117885,117884
117887,117886
117889,117888
117891,117890
117893,117892
117895,117894
117897,117896
117899,117898
117901,117900
117903,117902
117905,117904
117907,117906
117909,117908
117911,117910
117913,117912
117915,117914
117917,117916
117919,117918
117921,117920
117923,117922
117925,117924
117927,117926
117929,117928
117931,117930
117933,117932
117935,117934
117937,117936
117939,117938
117941,117940
117943,117942
117945,117944
117947,117946
117949,117948
117951,117950
117953,117952
117955,117954
117957,117956
117959,117958
117961,117960
117963,117962
117965,117964
117967,117966
117969,117968
117971,117970
117973,117972
117975,117974
117977,117976
117979,117978
117981,117980
117983,117982
117985,117984
117987,117986
117989,117988
117991,117990
117993,117992
117995,117994
117997,117996
117999,117998
118001,118000
118003,118002
118005,118004
118007,118006
118009,118008
118011,118010
118013,118012
118015,118014
118017,118016
118019,118018
118021,118020
118023,118022
118025,118024
118027,118026
118029,118028
118031,118030
118033,118032
118035,118034
118037,118036
118039,118038
118041,118040
118043,118042
118045,118044
118047,118046
118049,118048
118051,118050
118053,118052
118055,118054
118057,118056
118059,118058
118061,118060
118063,118062
118065,118064
118067,118066
118069,118068
118071,118070
118073,118072
118075,118074
118077,118076
118079,118078
118081,118080
118083,118082
118085,118084
118087,118086
118089,118088
118091,118090
118093,118092
118095,118094
118097,118096
118099,118098
118101,118100
118103,118102
118105,118104
118107,118106
118109,118108
118111,118110
118113,118112
118115,118114
118117,118116
118119,118118
118121,118120
118123,118122
118125,118124
118127,118126
118129,118128
118131,118130
118133,118132
118135,118134
118137,118136
118139,118138
118141,118140
118143,118142
118145,118144
118147,118146
118149,118148
118151,118150
118153,118152
118155,118154
118157,118156
118159,118158
118161,118160
118163,118162
118165,118164
118167,118166
118169,118168
118171,118170
118173,118172
118175,118174
118177,118176
118179,118178
118181,118180
118183,118182
118185,118184
118187,118186
118189,118188
118191,118190
118193,118192
118195,118194
118197,118196
118199,118198
118201,118200
118203,118202
118205,118204
118207,118206
118209,118208
118211,118210
118213,118212
118215,118214
118217,118216
118219,118218
118221,118220
118223,118222
118225,118224
118227,118226
118229,118228
118231,118230
118233,118232
118235,118234
118237,118236
118239,118238
118241,118240
118243,118242
118245,118244
118247,118246
118249,118248
118251,118250
118253,118252
118255,118254
118257,118256
118259,118258
118261,118260
118263,118262
118265,118264
118267,118266
118269,118268
118271,118270
118273,118272
118275,118274
118277,118276
118279,118278
118281,118280
118283,118282
118285,118284
118287,118286
118289,118288
118291,118290
118293,118292
118295,118294
118297,118296
118299,118298
118301,118300
118303,118302
118305,118304
118307,118306
118309,118308
118311,118310
118313,118312
118315,118314
118317,118316
118319,118318
118321,118320
118323,118322
118325,118324
118327,118326
118329,118328
118331,118330
118333,118332
118335,118334
118337,118336
118339,118338
118341,118340
118343,118342
118345,118344
118347,118346
118349,118348
118351,118350
118353,118352
118355,118354
118357,118356
118359,118358
118361,118360
118363,118362
118365,118364
118367,118366
118369,118368
118371,118370
118373,118372
118375,118374
118377,118376
118379,118378
118381,118380
118383,118382
118385,118384
118387,118386
118389,118388
118391,118390
118393,118392
118395,118394
118397,118396
118399,118398
118401,118400
118403,118402
118405,118404
118407,118406
118409,118408
118411,118410
118413,118412
118415,118414
118417,118416
118419,118418
118421,118420
118423,118422
118425,118424
118427,118426
118429,118428
118431,118430
118433,118432
118435,118434
118437,118436
118439,118438
118441,118440
118443,118442
118445,118444
118447,118446
118449,118448
118451,118450
118453,118452
118455,118454
118457,118456
118459,118458
118461,118460
118463,118462
118465,118464
118467,118466
118469,118468
118471,118470
118473,118472
118475,118474
118477,118476
118479,118478
118481,118480
118483,118482
118485,118484
118487,118486
118489,118488
118491,118490
118493,118492
118495,118494
118497,118496
118499,118498
118501,118500
118503,118502
118505,118504
118507,118506
118509,118508
118511,118510
118513,118512
118515,118514
118517,118516
118519,118518
118521,118520
118523,118522
118525,118524
118527,118526
118529,118528
118531,118530
118533,118532
118535,118534
118537,118536
118539,118538
118541,118540
118543,118542
118545,118544
118547,118546
118549,118548
118551,118550
118553,118552
118555,118554
118557,118556
118559,118558
118561,118560
118563,118562
118565,118564
118567,118566
118569,118568
118571,118570
118573,118572
118575,118574
118577,118576
118579,118578
118581,118580
118583,118582
118585,118584
118587,118586
118589,118588
118591,118590
118593,118592
118595,118594
118597,118596
118599,118598
118601,118600
118603,118602
118605,118604
118607,118606
118609,118608
118611,118610
118613,118612
118615,118614
118617,118616
118619,118618
118621,118620
118623,118622
118625,118624
118627,118626
118629,118628
118631,118630
118633,118632
118635,118634
118637,118636
118639,118638
118641,118640
118643,118642
118645,118644
118647,118646
118649,118648
118651,118650
118653,118652
118655,118654
118657,118656
118659,118658
118661,118660
118663,118662
118665,118664
118667,118666
118669,118668
118671,118670
118673,118672
118675,118674
118677,118676
118679,118678
118681,118680
118683,118682
118685,118684
118687,118686
118689,118688
118691,118690
118693,118692
118695,118694
118697,118696
118699,118698
118701,118700
118703,118702
118705,118704
118707,118706
118709,118708
118711,118710
118713,118712
118715,118714
118717,118716
118719,118718
118721,118720
118723,118722
118725,118724
118727,118726
118729,118728
118731,118730
118733,118732
118735,118734
118737,118736
118739,118738
118741,118740
118743,118742
118745,118744
118747,118746
118749,118748
118751,118750
118753,118752
118755,118754
118757,118756
118759,118758
118761,118760
118763,118762
118765,118764
118767,118766
118769,118768
118771,118770
118773,118772
118775,118774
118777,118776
118779,118778
118781,118780
118783,118782
118785,118784
118787,118786
118789,118788
118791,118790
118793,118792
118795,118794
118797,118796
118799,118798
118801,118800
118803,118802
118805,118804
118807,118806
118809,118808
118811,118810
118813,118812
118815,118814
118817,118816
118819,118818
118821,118820
118823,118822
118825,118824
118827,118826
118829,118828
118831,118830
118833,118832
118835,118834
118837,118836
118839,118838
118841,118840
118843,118842
118845,118844
118847,118846
118849,118848
118851,118850
118853,118852
118855,118854
118857,118856
118859,118858
118861,118860
118863,118862
118865,118864
118867,118866
118869,118868
118871,118870
118873,118872
118875,118874
118877,118876
118879,118878
118881,118880
118883,118882
118885,118884
118887,118886
118889,118888
118891,118890
118893,118892
118895,118894
118897,118896
118899,118898
118901,118900
118903,118902
118905,118904
118907,118906
118909,118908
118911,118910
118913,118912
118915,118914
118917,118916
118919,118918
118921,118920
118923,118922
118925,118924
118927,118926
118929,118928
118931,118930
118933,118932
118935,118934
118937,118936
118939,118938
118941,118940
118943,118942
118945,118944
118947,118946
118949,118948
118951,118950
118953,118952
118955,118954
118957,118956
118959,118958
118961,118960
118963,118962
118965,118964
118967,118966
118969,118968
118971,118970
118973,118972
118975,118974
118977,118976
118979,118978
118981,118980
118983,118982
118985,118984
118987,118986
118989,118988
118991,118990
118993,118992
118995,118994
118997,118996
118999,118998
119001,119000
119003,119002
119005,119004
119007,119006
119009,119008
119011,119010
119013,119012
119015,119014
119017,119016
119019,119018
119021,119020
119023,119022
119025,119024
119027,119026
119029,119028
119031,119030
119033,119032
119035,119034
119037,119036
119039,119038
119041,119040
119043,119042
119045,119044
119047,119046
119049,119048
119051,119050
119053,119052
119055,119054
119057,119056
119059,119058
119061,119060
119063,119062
119065,119064
119067,119066
119069,119068
119071,119070
119073,119072
119075,119074
119077,119076
119079,119078
119081,119080
119083,119082
119085,119084
119087,119086
119089,119088
119091,119090
119093,119092
119095,119094
119097,119096
119099,119098
119101,119100
119103,119102
119105,119104
119107,119106
119109,119108
119111,119110
119113,119112
119115,119114
119117,119116
119119,119118
119121,119120
119123,119122
119125,119124
119127,119126
119129,119128
119131,119130
119133,119132
119135,119134
119137,119136
119139,119138
119141,119140
119143,119142
119145,119144
119147,119146
119149,119148
119151,119150
119153,119152
119155,119154
119157,119156
119159,119158
119161,119160
119163,119162
119165,119164
119167,119166
119169,119168
119171,119170
119173,119172
119175,119174
119177,119176
119179,119178
119181,119180
119183,119182
119185,119184
119187,119186
119189,119188
119191,119190
119193,119192
119195,119194
119197,119196
119199,119198
119201,119200
119203,119202
119205,119204
119207,119206
119209,119208
119211,119210
119213,119212
119215,119214
119217,119216
119219,119218
119221,119220
119223,119222
119225,119224
119227,119226
119229,119228
119231,119230
119233,119232
119235,119234
119237,119236
119239,119238
119241,119240
119243,119242
119245,119244
119247,119246
119249,119248
119251,119250
119253,119252
119255,119254
119257,119256
119259,119258
119261,119260
119263,119262
119265,119264
119267,119266
119269,119268
119271,119270
119273,119272
119275,119274
119277,119276
119279,119278
119281,119280
119283,119282
119285,119284
119287,119286
119289,119288
119291,119290
119293,119292
119295,119294
119297,119296
119299,119298
119301,119300
119303,119302
119305,119304
119307,119306
119309,119308
119311,119310
119313,119312
119315,119314
119317,119316
119319,119318
119321,119320
119323,119322
119325,119324
119327,119326
119329,119328
119331,119330
119333,119332
119335,119334
119337,119336
119339,119338
119341,119340
119343,119342
119345,119344
119347,119346
119349,119348
119351,119350
119353,119352
119355,119354
119357,119356
119359,119358
119361,119360
119363,119362
119365,119364
119367,119366
119369,119368
119371,119370
119373,119372
119375,119374
119377,119376
119379,119378
119381,119380
119383,119382
119385,119384
119387,119386
119389,119388
119391,119390
119393,119392
119395,119394
119397,119396
119399,119398
119401,119400
119403,119402
119405,119404
119407,119406
119409,119408
119411,119410
119413,119412
119415,119414
119417,119416
119419,119418
119421,119420
119423,119422
119425,119424
119427,119426
119429,119428
119431,119430
119433,119432
119435,119434
119437,119436
119439,119438
119441,119440
119443,119442
119445,119444
119447,119446
119917,119916
119919,119918
119921,119920
119923,119922
119925,119924
119927,119926
119929,119928
119931,119930
119933,119932
119935,119934
119937,119936
119939,119938
119941,119940
119943,119942
119945,119944
119947,119946
119949,119948
119951,119950
119953,119952
119955,119954
119957,119956
119959,119958
119961,119960
119963,119962
119965,119964
119967,119966
119969,119968
119971,119970
119973,119972
119975,119974
119977,119976
119979,119978
119981,119980
119983,119982
119985,119984
119987,119986
119989,119988
119991,119990
119993,119992
119995,119994
119997,119996
119999,119998
120001,120000
120003,120002
120005,120004
120007,120006
120009,120008
120011,120010
120013,120012
120015,120014
120017,120016
120019,120018
120021,120020
120023,120022
120025,120024
120027,120026
120029,120028
120031,120030
120033,120032
120035,120034
120037,120036
120039,120038
120041,120040
120043,120042
120045,120044
120047,120046
120049,120048
120051,120050
120053,120052
120055,120054
120057,120056
120059,120058
120061,120060
120063,120062
120065,120064
120067,120066
120069,120068
120071,120070
120073,120072
120075,120074
120077,120076
120079,120078
120081,120080
120083,120082
120085,120084
120087,120086
120089,120088
120091,120090
120093,120092
120095,120094
120097,120096
120099,120098
120101,120100
120103,120102
120105,120104
120107,120106
120109,120108
120111,120110
120113,120112
120115,120114
120117,120116
120119,120118
120121,120120
120123,120122
120125,120124
120127,120126
120129,120128
120131,120130
120133,120132
120135,120134
120137,120136
120139,120138
120141,120140
120143,120142
120145,120144
120147,120146
120149,120148
120151,120150
120153,120152
120155,120154
120157,120156
120159,120158
120161,120160
120163,120162
120165,120164
120167,120166
120169,120168
120171,120170
120173,120172
120175,120174
120177,120176
120179,120178
120181,120180
120183,120182
120185,120184
120187,120186
120189,120188
120191,120190
120193,120192
120195,120194
120197,120196
120199,120198
120201,120200
120203,120202
120205,120204
120207,120206
120209,120208
120211,120210
120213,120212
120215,120214
120217,120216
120219,120218
120221,120220
120223,120222
120225,120224
120227,120226
120229,120228
120231,120230
120233,120232
120235,120234
120237,120236
120239,120238
120241,120240
120243,120242
120245,120244
120247,120246
120249,120248
120251,120250
120253,120252
120255,120254
120257,120256
120259,120258
120261,120260
120263,120262
120265,120264
120267,120266
120269,120268
120271,120270
120273,120272
120275,120274
120277,120276
120279,120278
120281,120280
120283,120282
120285,120284
120287,120286
120289,120288
120291,120290
120293,120292
120295,120294
120297,120296
120299,120298
120301,120300
120303,120302
120305,120304
120307,120306
120309,120308
120311,120310
120313,120312
120315,120314
120317,120316
120319,120318
120321,120320
120323,120322
120325,120324
120327,120326
120329,120328
120331,120330
120333,120332
120335,120334
120337,120336
120339,120338
120341,120340
120343,120342
120345,120344
120347,120346
120349,120348
120351,120350
120353,120352
120355,120354
120357,120356
120359,120358
120361,120360
120363,120362
120365,120364
120367,120366
120369,120368
120371,120370
120373,120372
120375,120374
120377,120376
120379,120378
120381,120380
120383,120382
120385,120384
120387,120386
120389,120388
120391,120390
120393,120392
120395,120394
120397,120396
120399,120398
120401,120400
120403,120402
120405,120404
120407,120406
120409,120408
120411,120410
120413,120412
120415,120414
120417,120416
120419,120418
120421,120420
120423,120422
120425,120424
120427,120426
120429,120428
120431,120430
120433,120432
120435,120434
120437,120436
120439,120438
120441,120440
120443,120442
120445,120444
120447,120446
120449,120448
120451,120450
120453,120452
120455,120454
120457,120456
120459,120458
120461,120460
120463,120462
120465,120464
120467,120466
120469,120468
120471,120470
120473,120472
120475,120474
120477,120476
120479,120478
120481,120480
120483,120482
120485,120484
120487,120486
120489,120488
120491,120490
120493,120492
120495,120494
120497,120496
120499,120498
120501,120500
120503,120502
120505,120504
120507,120506
120509,120508
120511,120510
120513,120512
120515,120514
120517,120516
120519,120518
120521,120520
120523,120522
120525,120524
120527,120526
120529,120528
120531,120530
120533,120532
120535,120534
120537,120536
120539,120538
120541,120540
120543,120542
120545,120544
120547,120546
120549,120548
120551,120550
120553,120552
120555,120554
120557,120556
120559,120558
120561,120560
120563,120562
120565,120564
120567,120566
120569,120568
120571,120570
120573,120572
120575,120574
120577,120576
120579,120578
120581,120580
120583,120582
120585,120584
120587,120586
120589,120588
120591,120590
120593,120592
120595,120594
120597,120596
120599,120598
120601,120600
120603,120602
120605,120604
120607,120606
120609,120608
120611,120610
120613,120612
120615,120614
120617,120616
120619,120618
120621,120620
120623,120622
120625,120624
120627,120626
120629,120628
120631,120630
120633,120632
120635,120634
120637,120636
120639,120638
120641,120640
120643,120642
120645,120644
120647,120646
120649,120648
120651,120650
120653,120652
120655,120654
120657,120656
120659,120658
120661,120660
120663,120662
120665,120664
120667,120666
120669,120668
120671,120670
120673,120672
120675,120674
120677,120676
120679,120678
120681,120680
120683,120682
120685,120684
120687,120686
120689,120688
120691,120690
120693,120692
120695,120694
120697,120696
120699,120698
120701,120700
120703,120702
120705,120704
120707,120706
120709,120708
120711,120710
120713,120712
120715,120714
120717,120716
120719,120718
120721,120720
120723,120722
120725,120724
120727,120726
120729,120728
120731,120730
120733,120732
120735,120734
120737,120736
120739,120738
120741,120740
120743,120742
120745,120744
120747,120746
120749,120748
120751,120750
120753,120752
120755,120754
120757,120756
120759,120758
120761,120760
120763,120762
120765,120764
120767,120766
120769,120768
120771,120770
120773,120772
120775,120774
120777,120776
120779,120778
120781,120780
120783,120782
120785,120784
120787,120786
120789,120788
120791,120790
120793,120792
120795,120794
120797,120796
120799,120798
120801,120800
120803,120802
120805,120804
120807,120806
120809,120808
120811,120810
120813,120812
120815,120814
120817,120816
120819,120818
120821,120820
120823,120822
120825,120824
120827,120826
120829,120828
120831,120830
120833,120832
120835,120834
120837,120836
120839,120838
120841,120840
120843,120842
120845,120844
120847,120846
120849,120848
120851,120850
120853,120852
120855,120854
120857,120856
120859,120858
120861,120860
120863,120862
120865,120864
120867,120866
120869,120868
120871,120870
120873,120872
120875,120874
120877,120876
120879,120878
120881,120880
120883,120882
120885,120884
120887,120886
120889,120888
120891,120890
120893,120892
120895,120894
120897,120896
120899,120898
120901,120900
120903,120902
120905,120904
120907,120906
120909,120908
120911,120910
120913,120912
120915,120914
120917,120916
120919,120918
120921,120920
120923,120922
120925,120924
120927,120926
120929,120928
120931,120930
120933,120932
120935,120934
120937,120936
120939,120938
120941,120940
120943,120942
120945,120944
120947,120946
120949,120948
120951,120950
120953,120952
120955,120954
120957,120956
120959,120958
120961,120960
120963,120962
120965,120964
120967,120966
120969,120968
120971,120970
120973,120972
120975,120974
120977,120976
120979,120978
120981,120980
120983,120982
120985,120984
120987,120986
120989,120988
120991,120990
120993,120992
120995,120994
120997,120996
120999,120998
121001,121000
121003,121002
121005,121004
121007,121006
121009,121008
121011,121010
121013,121012
121015,121014
121017,121016
121019,121018
121021,121020
121023,121022
121025,121024
121027,121026
121029,121028
121031,121030
121033,121032
121035,121034
121037,121036
121039,121038
121041,121040
121043,121042
121045,121044
121047,121046
121049,121048
121051,121050
121053,121052
121055,121054
121057,121056
121059,121058
121061,121060
121063,121062
121065,121064
121067,121066
121069,121068
121071,121070
121073,121072
121075,121074
121077,121076
121079,121078
121081,121080
121083,121082
121085,121084
121087,121086
121089,121088
121091,121090
121093,121092
121095,121094
121097,121096
121099,121098
121101,121100
121103,121102
121105,121104
121107,121106
121109,121108
121111,121110
121113,121112
121115,121114
121117,121116
121119,121118
121121,121120
121124,121123
121126,121125
121134,121133
121136,121135
121138,121137
121140,121139
121142,121141
121144,121143
121146,121145
121148,121147
121150,121149
121152,121151
121159,121158
121130,121129
121165,121164
121168,121167
121170,121169
121172,121171
121188,121187
121190,121189
121192,121191
121194,121193
121196,121195
121203,48959
121207,121206
121222,121221
121224,121223
121226,121225
121228,121227
121230,121229
121232,121231
121234,121233
121236,121235
121238,121237
121240,121239
121242,121241
121244,121243
121246,121245
121248,121247
121250,121249
121252,121251
121254,121253
121256,121255
121258,121257
121260,121259
121262,121261
121264,121263
121266,121265
121268,121267
121270,121269
121272,121271
121274,121273
121276,121275
121278,121277
121280,121279
121282,121281
121284,121283
121286,121285
121288,121287
121290,121289
121292,121291
121294,121293
121296,121295
121298,121297
121300,121299
121302,121301
121304,121303
121306,121305
121308,121307
121310,121309
121312,121311
121314,121313
121316,121315
121318,121317
121320,121319
121322,121321
121324,121323
121326,121325
121328,121327
121330,121329
121332,121331
121334,121333
121336,121335
121338,121337
121340,121339
121342,121341
121344,121343
121346,121345
121348,121347
121350,121349
121352,121351
121354,121353
121356,121355
121358,121357
121360,121359
121362,121361
121364,121363
121366,121365
121368,121367
121370,121369
121372,121371
121374,121373
121376,121375
121378,121377
121380,121379
121382,121381
121384,121383
121386,121385
121388,121387
121390,121389
121392,121391
121394,121393
121396,121395
121398,121397
121400,121399
121402,121401
121404,121403
121406,121405
121408,121407
121410,121409
121412,121411
121414,121413
121416,121415
121418,121417
121420,121419
121422,121421
121424,121423
121426,121425
121428,121427
121430,121429
121432,121431
121434,121433
121436,121435
121438,121437
121440,121439
121442,121441
121444,121443
121446,121445
121448,121447
121450,121449
121452,121451
121454,121453
121456,121455
121458,121457
121460,121459
121462,121461
121464,121463
121466,121465
121468,121467
121470,121469
121472,121471
121474,121473
121476,121475
121478,121477
121480,121479
121482,121481
121484,121483
121486,121485
121488,121487
121490,121489
121492,121491
121494,121493
121496,121495
121498,121497
121500,121499
121502,121501
121504,121503
121506,121505
121508,121507
121510,121509
121512,121511
121514,121513
121516,121515
121518,121517
121520,121519
121522,121521
121524,121523
121526,121525
121528,121527
121530,121529
121532,121531
121534,121533
121536,121535
121538,121537
121540,121539
121542,121541
121544,121543
121546,121545
121548,121547
121550,121549
121552,121551
121554,121553
121556,121555
121558,121557
121560,121559
121562,121561
121564,121563
121566,121565
121568,121567
121570,121569
121572,121571
121574,121573
121576,121575
121578,121577
121580,121579
121582,121581
121584,121583
121586,121585
121588,121587
121590,121589
121592,121591
121594,121593
121596,121595
121598,121597
121600,121599
121602,121601
121604,121603
121606,121605
121608,121607
121610,121609
121612,121611
121614,121613
121616,121615
121618,121617
121620,121619
121622,121621
121624,121623
121626,121625
121628,121627
121630,121629
121632,121631
121634,121633
121636,121635
121638,121637
121640,121639
121642,121641
121644,121643
121646,121645
121648,121647
121650,121649
121652,121651
121654,121653
121656,121655
121658,121657
121660,121659
121662,121661
121664,121663
121666,121665
121668,121667
121670,121669
121672,121671
121674,121673
121676,121675
